slice,B_Area4
36,0.003814
36,0.000062
36,0.000062
36,0.000123
36,0.000062
36,0.000185
36,0.000123
36,0.0502
36,0.006582
36,0.000062
36,0.000431
36,0.000062
36,0.01765
37,0.1337
37,0.000062
37,0.000123
37,0.05647
37,0.002276
37,0.000062
37,0.000062
37,0.005167
37,0.000123
37,0.00123
37,0.005782
37,0.000062
37,0.1479
37,0.009412
37,0.000185
37,0.001538
37,0.009965
37,0.000123
37,0.001292
37,0.000062
37,0.000062
37,0.01532
37,0.000738
37,0.01722
37,0.000308
37,0.003076
37,0.01735
37,0.06281
37,0.002399
37,0.000062
37,0.000062
37,0.000492
37,0.000123
37,0.006828
37,0.000062
37,0.000431
37,0.02061
37,0.003014
37,0.07191
37,2.081
37,0.01403
37,0.00529
37,0.01101
37,0.07603
37,0.001538
37,0.000062
37,0.000062
37,0.000246
37,0.000308
37,0.001538
37,0.000123
37,0.001292
37,0.000246
37,0.000123
37,0.001107
37,0.000246
37,0.000062
37,0.000431
37,0.000554
37,0.000369
37,0.000615
37,0.000308
37,0.04694
37,0.007259
37,0.000431
37,0.000246
38,0.1306
38,0.07043
38,0.000062
38,0.000123
38,0.000123
38,0.001476
38,0.01359
38,0.000062
38,0.01495
38,0.000062
38,0.000308
38,0.03156
38,0.1497
38,0.000062
38,0.000185
38,0.000123
38,0.000431
38,0.000062
38,0.008181
38,0.001599
38,0.000062
38,0.001538
38,0.005413
38,0.000062
38,0.000062
38,0.02067
38,0.06514
38,0.000923
38,0.000062
38,0.003137
38,0.001661
38,0.000246
38,0.007874
38,0.000615
38,0.02067
38,0.000861
38,0.000062
38,0.07148
38,0.000062
38,0.000062
38,2.011
38,0.008181
38,0.004491
38,0.000062
38,0.000062
38,0.003014
38,0.06078
38,0.01772
38,0.000185
38,0.000062
38,0.000308
38,0.003322
38,0.000062
38,0.000123
38,0.00123
38,0.000431
38,0.000123
38,0.000062
38,0.000062
38,0.07757
38,0.000492
38,0.000123
38,0.000492
39,0.2366
39,0.000062
39,0.000123
39,0.01224
39,0.001722
39,0.004552
39,0.000062
39,0.000123
39,0.001968
39,0.006644
39,0.02258
39,0.01938
39,0.000062
39,0.000246
39,0.000308
39,0.1377
39,0.000123
39,0.000123
39,0.000062
39,0.002891
39,0.000062
39,0.000431
39,0.00326
39,0.001107
39,0.004921
39,0.06687
39,0.000062
39,0.007812
39,0.000062
39,0.01267
39,0.001353
39,0.000554
39,0.000062
39,0.007074
39,0.002461
39,0.02744
39,0.000062
39,0.07154
39,1.897
39,0.01156
39,0.000923
39,0.005844
39,0.02725
39,0.0286
39,0.000062
39,0.000062
39,0.000308
39,0.001107
39,0.000554
39,0.000185
39,0.000185
39,0.000615
39,0.000308
39,0.000185
39,0.000123
39,0.000369
39,0.000123
39,0.000369
39,0.000062
39,0.000123
39,0.04152
39,0.000185
40,0.138
40,0.1108
40,0.008612
40,0.00203
40,0.000246
40,0.009658
40,0.000431
40,0.000185
40,0.000185
40,0.002953
40,0.08218
40,0.000062
40,0.00123
40,0.003199
40,0.000062
40,0.000308
40,0.003199
40,0.0486
40,0.07892
40,0.000062
40,0.002338
40,0.000246
40,0.004552
40,0.000123
40,0.01384
40,0.000062
40,0.02141
40,0.000062
40,0.009043
40,0.000062
40,0.08089
40,1.954
40,0.005475
40,0.002584
40,0.002338
40,0.03402
40,0.01815
40,0.0112
40,0.001538
40,0.002276
40,0.000431
40,0.000123
40,0.000062
40,0.000369
40,0.000123
40,0.000062
40,0.000062
40,0.000431
40,0.000369
40,0.001107
40,0.001292
40,0.000308
40,0.000185
40,0.000308
40,0.000123
40,0.03672
40,0.000062
40,0.000062
40,0.000062
41,0.1158
41,0.000369
41,0.09049
41,0.01212
41,0.000984
41,0.01882
41,0.001415
41,0.01077
41,0.000062
41,0.000369
41,0.000492
41,0.05309
41,0.000062
41,0.001538
41,0.000185
41,0.03506
41,0.000984
41,0.000185
41,0.001046
41,0.000923
41,0.000185
41,0.000062
41,0.000062
41,0.000062
41,0.000123
41,0.000062
41,0.000185
41,0.000062
41,0.001415
41,0.000062
41,0.005229
41,0.000246
41,0.08692
41,0.000246
41,0.000062
41,0.000123
41,0.001353
41,0.005475
41,0.005413
41,0.000246
41,0.000615
41,0.002338
41,0.001169
41,0.01415
41,0.000369
41,0.02977
41,0.09449
41,1.428
41,0.000677
41,0.000369
41,0.0398
41,0.000123
41,0.00486
41,0.007136
41,0.01015
41,0.3404
41,0.00609
41,0.000062
41,0.007751
41,0.000246
41,0.000123
41,0.000123
41,0.000185
41,0.001353
41,0.000062
41,0.000246
41,0.000246
41,0.000861
41,0.001476
41,0.000062
41,0.000185
41,0.000861
41,0.02467
41,0.000677
41,0.000062
41,0.004429
41,0.000062
41,0.01009
42,0.0911
42,0.00123
42,0.000246
42,0.1356
42,0.01372
42,0.002584
42,0.01243
42,0.000062
42,0.002522
42,0.000062
42,0.01876
42,0.000123
42,0.06847
42,0.000185
42,0.009719
42,0.04909
42,0.000185
42,0.08846
42,0.000062
42,0.000615
42,0.00203
42,0.000246
42,0.000861
42,0.01064
42,0.000246
42,0.009473
42,0.000062
42,0.00689
42,0.003383
42,0.000677
42,0.000062
42,0.09928
42,0.001046
42,0.000123
42,0.003445
42,0.000369
42,1.252
42,0.001722
42,0.01827
42,0.000062
42,0.000246
42,0.04281
42,0.000984
42,0.01249
42,0.008735
42,0.2672
42,0.000123
42,0.000677
42,0.000738
42,0.000123
42,0.000554
42,0.000123
42,0.000062
42,0.000431
42,0.000123
42,0.000185
42,0.02196
42,0.000123
42,0.000431
42,0.001538
43,0.08674
43,0.001046
43,0.000062
43,0.000308
43,0.002215
43,0.000062
43,0.000062
43,0.000308
43,0.2766
43,0.000554
43,0.01113
43,0.001907
43,0.009412
43,0.000062
43,0.000185
43,0.000062
43,0.002707
43,0.000246
43,0.0844
43,0.000246
43,0.001169
43,0.008858
43,0.000062
43,0.001415
43,0.03371
43,0.000062
43,0.02602
43,0.000062
43,0.000185
43,0.000062
43,0.000062
43,0.000062
43,0.001476
43,0.000062
43,0.000062
43,0.000062
43,0.001107
43,0.01704
43,0.000123
43,0.000246
43,0.000246
43,0.002399
43,0.000738
43,0.003076
43,0.002399
43,0.000677
43,0.1046
43,0.000615
43,0.000185
43,0.009965
43,0.000062
43,0.000185
43,1.307
43,0.000185
43,0.005106
43,0.004798
43,0.05869
43,0.001169
43,0.000246
43,0.01089
43,0.001722
43,0.005413
43,0.04343
43,0.000123
43,0.07732
43,0.01218
43,0.000062
43,0.000123
43,0.000062
43,0.01796
43,0.001538
43,0.003383
43,0.000062
44,0.08083
44,0.000369
44,0.01033
44,0.000062
44,0.000062
44,0.000615
44,0.001415
44,0.008858
44,0.000062
44,0.000062
44,0.3851
44,0.000185
44,0.005905
44,0.000062
44,0.08397
44,0.01403
44,0.005229
44,0.000123
44,0.000431
44,0.000062
44,0.000123
44,0.02627
44,0.001415
44,0.001353
44,0.001107
44,0.000062
44,0.01156
44,0.000308
44,0.000062
44,0.000062
44,0.000062
44,0.000185
44,0.000062
44,0.000185
44,0.000185
44,0.000738
44,0.004552
44,0.001292
44,0.09596
44,0.01575
44,0.000062
44,0.000062
44,1.442
44,0.000185
44,0.000554
44,0.07148
44,0.006644
44,0.002522
44,0.01329
44,0.000308
44,0.05666
44,0.000431
44,0.003076
44,0.05463
44,0.000062
44,0.000123
44,0.000062
44,0.01181
44,0.000062
44,0.000062
45,0.2485
45,0.000431
45,0.527
45,0.01932
45,0.000431
45,0.000123
45,0.000185
45,0.003383
45,0.000185
45,0.000062
45,0.000123
45,0.003691
45,0.000062
45,0.01612
45,0.000062
45,0.002153
45,0.000123
45,0.000431
45,0.000062
45,0.001046
45,0.02565
45,0.000246
45,0.005782
45,0.000062
45,0.000123
45,0.000246
45,0.000123
45,0.000062
45,0.000185
45,0.04841
45,0.1049
45,1.566
45,0.005659
45,0.001784
45,0.01483
45,0.000246
45,0.03119
45,0.04245
45,0.1123
45,0.000062
45,0.000308
45,0.000615
46,0.9203
46,0.000185
46,0.000246
46,0.000062
46,0.000062
46,0.000062
46,0.002768
46,0.000492
46,0.000185
46,0.002891
46,0.000123
46,0.01175
46,0.000062
46,0.005229
46,0.000123
46,0.007997
46,0.000984
46,0.04478
46,0.000062
46,0.000062
46,0.001476
46,0.000369
46,0.000062
46,0.000123
46,0.002522
46,0.000123
46,0.005229
46,0.000431
46,0.09172
46,0.01156
46,1.601
46,0.002276
46,0.005352
46,0.000492
46,0.000861
46,0.002707
46,0.000369
46,0.000677
46,0.01759
46,0.1709
46,0.04706
46,0.002276
46,0.000062
47,0.2548
47,0.7652
47,0.01132
47,0.000062
47,0.000062
47,0.000062
47,0.000984
47,0.000246
47,0.000062
47,0.000492
47,0.000185
47,0.000369
47,0.02251
47,0.000062
47,0.003076
47,0.000062
47,0.000123
47,0.000984
47,0.000738
47,0.000062
47,0.000062
47,0.01593
47,0.000062
47,0.000062
47,0.006582
47,0.000123
47,0.000062
47,0.000062
47,0.000123
47,0.000062
47,0.000062
47,0.000062
47,0.008858
47,0.03482
47,0.003752
47,0.000123
47,1.565
47,0.000062
47,0.07726
47,0.00486
47,0.000861
47,0.000062
47,0.000062
47,0.1061
47,0.01765
47,0.0446
47,0.0171
47,0.000185
47,0.000123
47,0.001476
47,0.000185
47,0.05001
47,0.000062
48,1.116
48,0.1189
48,0.000185
48,0.000123
48,0.000185
48,0.000123
48,0.000123
48,0.000123
48,0.000246
48,0.000492
48,0.09756
48,0.000062
48,0.01384
48,0.000062
48,0.000062
48,0.02073
48,0.000615
48,0.000062
48,0.000062
48,0.000062
48,0.000062
48,0.000062
48,0.000123
48,0.000123
48,0.000246
48,0.000062
48,0.000123
48,1.632
48,0.000062
48,0.03279
48,0.000246
48,0.000062
48,0.000062
48,0.000062
48,0.000185
48,0.000431
48,0.000861
48,0.07074
48,0.000062
48,0.000062
48,0.000062
48,0.002399
48,0.00326
48,0.000492
48,0.00283
48,0.006275
48,0.003875
48,0.0179
48,0.000062
48,0.000062
48,0.1132
48,0.05032
48,0.001599
48,0.000123
48,0.1108
48,0.000062
48,0.003076
49,1.69
49,0.000062
49,0.02817
49,0.01532
49,0.000308
49,0.02319
49,0.04306
49,0.000062
49,0.000062
49,0.000062
49,0.000062
49,1.017
49,0.002153
49,0.000185
49,0.000062
49,0.002645
49,0.000246
49,0.000062
49,0.5343
49,0.000369
49,0.02768
49,0.0131
49,0.08612
49,0.000062
49,0.000492
49,0.000308
49,0.000062
49,0.001476
49,0.001661
49,0.003076
49,0.000185
49,0.005721
49,0.01765
49,0.000062
49,0.08132
49,0.2858
49,0.000123
49,0.000185
50,2.105
50,0.000123
50,0.006028
50,0.000062
50,0.000062
50,0.000062
50,0.000246
50,0.000308
50,0.000062
50,0.000062
50,0.000062
50,0.000062
50,0.000062
50,0.000246
50,0.000185
50,0.000062
50,0.000308
50,0.000062
50,0.02602
50,0.003199
50,0.006151
50,0.003014
50,0.0235
50,0.000062
50,0.006275
50,0.01827
50,0.000062
50,0.000308
50,0.000431
50,0.000308
50,0.000062
50,0.01126
50,0.000123
50,1.125
50,0.002276
50,0.000246
50,0.000123
50,0.006028
50,0.000062
50,0.004552
50,0.1104
50,0.000185
50,0.000062
50,0.02707
50,0.000308
50,0.000062
50,0.001599
50,0.002399
50,0.000062
50,0.01845
50,0.0748
50,0.06496
50,0.000062
50,0.2044
50,0.000123
50,0.000062
50,0.000185
51,0.04441
51,2.335
51,0.000062
51,0.000431
51,0.004368
51,0.006521
51,0.003506
51,0.001538
51,0.000062
51,0.000185
51,0.02356
51,0.003875
51,0.01175
51,0.005782
51,0.000308
51,0.02215
51,0.001415
51,0.001415
51,0.000185
51,0.000738
51,0.001968
51,0.000062
51,0.000062
51,0.000185
51,0.000615
51,0.000123
51,0.000062
51,0.000431
51,0.002522
51,0.007505
51,1.041
51,0.000123
51,0.000123
51,0.000185
51,0.000062
51,0.01138
51,0.000615
51,0.000123
51,0.000369
51,0.000185
51,0.001476
51,0.000062
51,0.01384
51,0.000062
51,0.000923
51,0.000062
51,0.000123
51,0.001415
51,0.000431
51,0.000062
51,0.01439
51,0.000062
51,0.000062
51,0.000062
51,0.01753
51,0.004306
51,0.05973
51,0.000062
51,0.01722
51,0.2255
51,0.000246
51,0.002215
51,0.000062
52,2.415
52,0.004429
52,0.000062
52,0.01544
52,0.000369
52,0.000062
52,0.000369
52,0.000246
52,0.000062
52,0.000308
52,0.01532
52,0.000123
52,0.0131
52,0.02873
52,0.000431
52,0.000554
52,0.003014
52,0.000246
52,0.01193
52,0.000246
52,0.000062
52,0.000738
52,0.001476
52,0.000062
52,0.007136
52,1.052
52,0.000062
52,0.000123
52,0.000062
52,0.002953
52,0.001046
52,0.02344
52,0.005905
52,0.000062
52,0.000062
52,0.000308
52,0.009043
52,0.01052
52,0.004491
52,0.003076
52,0.05967
52,0.2728
52,0.000246
52,0.002584
52,0.004121
53,2.427
53,0.000062
53,0.000677
53,0.001292
53,0.000431
53,0.01507
53,0.000062
53,0.009289
53,0.03482
53,0.000738
53,0.000923
53,0.000185
53,0.000246
53,0.003814
53,0.000062
53,1.038
53,0.000123
53,0.000923
53,0.002399
53,0.000062
53,0.000185
53,0.000062
53,0.000123
53,0.000062
53,0.000062
53,0.001907
53,0.000123
53,0.000861
53,0.0307
53,0.000062
53,0.000062
53,0.000185
53,0.02245
53,0.01175
53,0.009412
53,0.001169
53,0.05161
53,0.2775
53,0.000062
53,0.000062
53,0.000185
53,0.000677
54,2.056
54,0.000062
54,0.000123
54,0.000062
54,0.000062
54,0.000123
54,0.000062
54,0.000185
54,0.0008
54,0.007689
54,0.000123
54,0.000246
54,0.000123
54,0.03433
54,0.005536
54,0.006521
54,0.000677
54,0.01501
54,0.3573
54,0.000123
54,0.000062
54,0.000123
54,0.002584
54,0.001107
54,0.000062
54,0.000308
54,0.000062
54,0.01003
54,0.002645
54,0.002584
54,0.6807
54,0.000123
54,0.000492
54,0.000185
54,0.000062
54,0.000062
54,0.000308
54,0.000984
54,0.002215
54,0.001353
54,0.0374
54,0.01193
54,0.000738
54,0.002399
54,0.02436
54,0.2121
54,0.000185
54,0.007628
54,0.003814
54,0.003383
54,0.02276
54,0.000062
54,0.03795
54,0.2388
54,0.003568
54,0.01796
54,0.000062
54,0.000123
55,2.13
55,0.1695
55,0.000062
55,0.000246
55,0.001292
55,0.000246
55,0.000062
55,0.000062
55,0.000246
55,0.000062
55,0.000062
55,0.000123
55,0.000492
55,0.000123
55,0.004737
55,0.000062
55,0.000062
55,0.0318
55,0.005721
55,0.000492
55,0.003199
55,0.000062
55,0.00486
55,0.03051
55,0.006336
55,0.02128
55,0.729
55,0.000062
55,0.000246
55,0.000062
55,0.000062
55,0.000615
55,0.000123
55,0.000062
55,0.001907
55,0.000062
55,0.004245
55,0.000246
55,0.001169
55,0.000062
55,0.000062
55,0.0382
55,0.005967
55,0.01698
55,0.3786
55,0.006521
55,0.000431
55,0.003998
55,0.07419
55,0.005598
55,0.000123
55,0.000062
55,0.000062
55,0.000062
56,2.79
56,0.000185
56,0.1757
56,0.000062
56,0.000062
56,0.00326
56,0.000062
56,0.02848
56,0.004245
56,0.001476
56,0.000062
56,0.000123
56,0.003383
56,0.01833
56,0.000123
56,0.000062
56,0.000677
56,0.02184
56,0.000308
56,0.000185
56,0.002645
56,0.000062
56,0.004368
56,0.000185
56,0.03125
56,0.001476
56,0.000984
56,0.01206
56,0.001415
56,0.002215
56,0.000062
56,0.2114
56,0.01359
56,0.07554
56,0.02903
56,0.000062
56,0.000062
56,0.000123
56,0.000062
56,0.000123
56,0.000554
56,0.000062
56,0.000062
56,0.000123
56,0.000123
56,0.000062
57,0.03076
57,0.000062
57,0.000062
57,0.000185
57,2.612
57,0.000554
57,0.000123
57,0.000062
57,0.1779
57,0.000062
57,0.000984
57,0.004491
57,0.02245
57,0.00123
57,0.0008
57,0.000062
57,0.000062
57,0.000492
57,0.000369
57,0.000308
57,0.000062
57,0.000062
57,0.000062
57,0.006028
57,0.000123
57,0.003691
57,0.000308
57,0.001169
57,0.03076
57,0.003014
57,0.05758
57,0.006951
57,0.007997
57,0.0406
57,0.2139
57,0.01815
57,0.06336
57,0.000123
57,0.000062
57,0.000554
57,0.001353
58,0.0422
58,0.000123
58,0.000185
58,2.591
58,0.1222
58,0.000308
58,0.000062
58,0.000677
58,0.006151
58,0.000062
58,0.000677
58,0.003814
58,0.000123
58,0.000431
58,0.000369
58,0.000062
58,0.004368
58,0.000123
58,0.000185
58,0.000062
58,0.000062
58,0.002399
58,0.000369
58,0.000062
58,0.000246
58,0.000062
58,0.03242
58,0.0008
58,0.04189
58,0.08913
58,0.003998
58,0.003568
58,0.02264
58,0.166
58,0.05881
58,0.001968
58,0.000062
58,0.000492
58,0.000123
59,0.03943
59,0.000062
59,0.001107
59,0.02602
59,2.437
59,0.06847
59,0.000123
59,0.000185
59,0.000185
59,0.006336
59,0.007935
59,0.01667
59,0.000123
59,0.000738
59,0.000062
59,0.001784
59,0.000062
59,0.000185
59,0.000062
59,0.000369
59,0.000062
59,0.001107
59,0.01077
59,0.000246
59,0.000677
59,0.04651
59,0.000062
59,0.003752
59,0.000861
59,0.1009
59,0.01181
59,0.01968
59,0.06219
59,0.0748
59,0.009043
59,0.000185
60,0.03309
60,0.000677
60,0.000123
60,0.000185
60,2.299
60,0.03808
60,0.000246
60,0.000062
60,0.000062
60,0.000554
60,0.000123
60,0.0291
60,0.02085
60,0.000308
60,0.000062
60,0.005475
60,0.000431
60,0.000062
60,0.01329
60,0.005106
60,0.000738
60,0.000308
60,0.000123
60,0.000062
60,0.002707
60,0.000123
60,0.003568
60,0.000062
60,0.000062
60,0.000123
60,0.002522
60,0.09129
60,0.000123
60,0.000062
60,0.000185
60,0.05376
60,0.000185
60,0.000062
60,0.000062
60,0.005721
60,0.000246
60,0.000308
60,0.001169
60,0.0286
60,0.001292
60,0.02473
60,0.000923
60,0.01015
60,0.01858
60,0.002338
60,0.03476
60,0.06004
60,0.05192
60,0.01556
60,0.000062
60,0.000062
61,0.02301
61,0.000123
61,0.000123
61,1.949
61,0.000123
61,0.000062
61,0.000062
61,0.000123
61,0.04103
61,0.000123
61,0.000062
61,0.01015
61,0.00123
61,0.000185
61,0.000554
61,0.000185
61,0.05967
61,0.000246
61,0.000123
61,0.000185
61,0.002399
61,0.000062
61,0.009043
61,0.001415
61,0.000123
61,0.000246
61,0.000062
61,0.000123
61,0.000185
61,0.000492
61,0.000185
61,0.002645
61,0.005721
61,0.03771
61,0.00406
61,0.000615
61,0.01132
61,0.009412
61,0.08218
61,0.000185
61,0.06238
61,0.007382
61,0.000308
61,0.000923
61,0.000492
61,0.000062
61,0.06785
61,0.001046
61,0.01802
61,0.000554
61,0.001046
61,0.005229
61,0.007628
61,0.01753
61,0.001538
61,0.05887
61,0.01286
61,0.02842
61,0.00123
61,0.000308
61,0.000431
61,0.000185
61,0.000369
61,0.000062
61,0.000062
61,0.000062
61,0.000062
62,0.01661
62,0.05395
62,0.000062
62,0.000369
62,0.03623
62,0.005475
62,0.000062
62,0.000185
62,0.000062
62,0.000062
62,0.7767
62,0.000062
62,0.000615
62,0.000062
62,0.000185
62,0.003014
62,0.000062
62,0.000062
62,0.000677
62,0.000431
62,0.02928
62,0.000369
62,0.004121
62,0.000492
62,0.000677
62,0.6837
62,0.001292
62,0.01206
62,0.1246
62,0.000861
62,0.000123
62,0.1229
62,0.000308
62,0.00203
62,0.003691
62,0.000123
62,0.000062
62,0.000062
62,0.000062
62,0.000185
62,0.000062
62,0.000369
62,0.000185
62,0.000062
62,0.000492
62,0.000308
62,0.000062
62,0.000185
62,0.04288
62,0.000123
62,0.000185
62,0.000123
62,0.006582
62,0.001538
62,0.000062
62,0.000308
62,0.00326
62,0.0537
62,0.000677
62,0.09762
62,0.00203
62,0.000369
62,0.01243
62,0.006028
62,0.01956
62,0.05745
62,0.000369
62,0.000062
62,0.003383
62,0.02707
62,0.000062
62,0.000431
62,0.000123
62,0.000062
62,0.000062
62,0.000062
62,0.000062
63,0.008674
63,0.000431
63,0.000308
63,0.000185
63,0.000308
63,0.000062
63,0.000492
63,0.2296
63,0.08311
63,0.000246
63,0.000062
63,0.000062
63,0.000062
63,0.000062
63,0.000123
63,0.000062
63,0.000062
63,0.000062
63,0.000062
63,0.000431
63,0.02614
63,0.000123
63,0.000246
63,0.002399
63,0.01556
63,0.000062
63,0.002461
63,0.67
63,0.01802
63,0.4609
63,0.000062
63,0.00812
63,0.1774
63,0.003937
63,0.0008
63,0.000062
63,0.000062
63,0.001968
63,0.03002
63,0.000062
63,0.000062
63,0.000861
63,0.000246
63,0.000062
63,0.000062
63,0.000246
63,0.000554
63,0.009596
63,0.000062
63,0.000062
63,0.000062
63,0.000615
63,0.000308
63,0.000062
63,0.000185
63,0.000062
63,0.000123
63,0.000308
63,0.0008
63,0.000062
63,0.03383
63,0.02245
63,0.001046
63,0.002953
63,0.01107
63,0.003629
63,0.009781
63,0.000123
63,0.00529
63,0.000123
63,0.008981
63,0.007751
63,0.01772
63,0.000062
63,0.000369
63,0.1343
63,0.02171
63,0.003383
63,0.01729
63,0.0008
63,0.000492
63,0.000062
63,0.05506
63,0.000369
63,0.000984
63,0.02116
63,0.000062
63,0.000062
63,0.000062
64,0.002707
64,0.000062
64,0.006336
64,0.001107
64,0.000062
64,0.000062
64,0.001046
64,0.1999
64,0.09972
64,0.000431
64,0.001599
64,0.000185
64,0.000062
64,0.000062
64,0.001784
64,0.000308
64,0.000123
64,0.000246
64,0.001784
64,0.000185
64,0.000554
64,0.02737
64,0.002215
64,0.01778
64,0.000246
64,0.000923
64,0.000062
64,0.000062
64,0.000861
64,0.000123
64,0.000062
64,0.000062
64,0.6269
64,0.02522
64,0.000062
64,0.000185
64,0.000123
64,0.000062
64,0.155
64,0.000062
64,0.000062
64,0.000062
64,0.000554
64,0.3946
64,0.000062
64,0.000123
64,0.000123
64,0.000369
64,0.000062
64,0.000123
64,0.01224
64,0.000984
64,0.000677
64,0.000308
64,0.000123
64,0.000123
64,0.000492
64,0.000062
64,0.000062
64,0.000185
64,0.000308
64,0.000062
64,0.000062
64,0.000062
64,0.000123
64,0.0275
64,0.000062
64,0.06717
64,0.000123
64,0.000062
64,0.000062
64,0.000615
64,0.001169
64,0.003445
64,0.01446
64,0.000185
64,0.000615
64,0.01975
64,0.01735
64,0.1574
64,0.000185
64,0.000923
64,0.01261
64,0.01138
64,0.002092
64,0.001907
64,0.04872
64,0.000062
64,0.000308
64,0.01704
64,0.000062
64,0.000062
65,0.000554
65,0.1671
65,0.1019
65,0.000308
65,0.000062
65,0.000062
65,0.000185
65,0.000062
65,0.00812
65,0.000062
65,0.000123
65,0.000246
65,0.000123
65,0.000369
65,0.000431
65,0.01464
65,0.000185
65,0.01599
65,0.1534
65,0.001046
65,0.003998
65,0.02787
65,0.000062
65,0.000062
65,0.5571
65,0.000123
65,0.000062
65,0.000062
65,0.000062
65,0.002338
65,0.000123
65,0.000062
65,0.000369
65,0.000923
65,0.000369
65,0.001599
65,0.37
65,0.000246
65,0.000062
65,0.002092
65,0.000185
65,0.00123
65,0.000246
65,0.000123
65,0.003691
65,0.000123
65,0.000062
65,0.000431
65,0.000677
65,0.000615
65,0.000062
65,0.000062
65,0.000123
65,0.09892
65,0.000246
65,0.001107
65,0.000062
65,0.009658
65,0.001107
65,0.001107
65,0.002215
65,0.006705
65,0.2362
65,0.000308
65,0.000308
65,0.000123
65,0.001968
65,0.004983
65,0.005167
65,0.000123
65,0.006767
65,0.000062
65,0.05173
65,0.000615
65,0.000123
65,0.02104
65,0.000246
65,0.000062
65,0.000062
65,0.000123
66,0.02061
66,0.1048
66,0.007566
66,0.000738
66,0.000123
66,0.11
66,0.000062
66,0.000246
66,0.000123
66,0.01575
66,0.000062
66,0.000062
66,0.000062
66,0.000738
66,0.000431
66,0.000246
66,0.004675
66,0.000431
66,0.01876
66,0.01089
66,0.1831
66,0.00892
66,0.674
66,0.000861
66,0.000062
66,0.000062
66,0.000431
66,0.01286
66,0.000062
66,0.000123
66,0.000554
66,0.000123
66,0.000123
66,0.000123
66,0.000062
66,0.353
66,0.01341
66,0.000123
66,0.000123
66,0.000062
66,0.006767
66,0.000984
66,0.002153
66,0.000062
66,0.000062
66,0.000185
66,0.000738
66,0.000185
66,0.000062
66,0.000062
66,0.000062
66,0.000185
66,0.000185
66,0.000062
66,0.000062
66,0.000062
66,0.000123
66,0.000984
66,0.000185
66,0.001599
66,0.001415
66,0.2364
66,0.003629
66,0.001845
66,0.006336
66,0.009104
66,0.05653
66,0.02073
66,0.000123
66,0.000123
66,0.000062
67,0.007997
67,0.000062
67,0.1149
67,0.000185
67,0.08729
67,0.000062
67,0.000062
67,0.000062
67,0.006275
67,0.000062
67,0.008797
67,0.000738
67,0.000246
67,0.004306
67,0.02024
67,0.6863
67,0.1603
67,0.05696
67,0.000062
67,0.000062
67,0.000246
67,0.000062
67,0.000185
67,0.000062
67,0.000062
67,0.000062
67,0.000062
67,0.00689
67,0.000123
67,0.000861
67,0.0008
67,0.000062
67,0.000246
67,0.001107
67,0.000062
67,0.001845
67,0.000123
67,0.006644
67,0.001476
67,0.000062
67,0.000062
67,0.002153
67,0.000062
67,0.000185
67,0.000062
67,0.000369
67,0.000062
67,0.000062
67,0.000123
67,0.00406
67,0.3231
67,0.000185
67,0.000062
67,0.0008
67,0.00406
67,0.000123
67,0.000246
67,0.003137
67,0.1741
67,0.005229
67,0.000246
67,0.000246
67,0.000246
67,0.000185
67,0.001476
67,0.01452
67,0.003199
67,0.0585
67,0.000185
67,0.02461
67,0.000062
68,0.000062
68,0.1254
68,0.000123
68,0.000185
68,0.000062
68,0.06945
68,0.01058
68,0.002461
68,0.001415
68,0.000246
68,0.02005
68,0.766
68,0.07413
68,0.01372
68,0.000123
68,0.000185
68,0.000123
68,0.000185
68,0.000677
68,0.001415
68,0.000185
68,0.003814
68,0.006644
68,0.000062
68,0.000123
68,0.000062
68,0.000062
68,0.000062
68,0.01587
68,0.000062
68,0.000062
68,0.004491
68,0.001169
68,0.3488
68,0.000062
68,0.000062
68,0.001722
68,0.02387
68,0.001292
68,0.002276
68,0.1401
68,0.002215
68,0.02639
68,0.000123
68,0.006336
68,0.000123
68,0.06324
68,0.001353
68,0.000062
68,0.01975
68,0.000185
69,0.1429
69,0.000062
69,0.04343
69,0.000123
69,0.000308
69,0.000984
69,0.00326
69,0.000062
69,0.001907
69,0.000062
69,0.000923
69,0.01864
69,0.6271
69,0.000246
69,0.000246
69,0.01273
69,0.07357
69,0.000123
69,0.000062
69,0.000923
69,0.000062
69,0.000062
69,0.1571
69,0.000062
69,0.004737
69,0.000062
69,0.000062
69,0.000062
69,0.000185
69,0.000062
69,0.000185
69,0.383
69,0.000308
69,0.000246
69,0.0008
69,0.000431
69,0.003998
69,0.000062
69,0.001046
69,0.001845
69,0.004429
69,0.02442
69,0.000431
69,0.001538
69,0.06613
69,0.000062
69,0.000431
69,0.000062
69,0.000185
69,0.001476
69,0.01673
69,0.03199
69,0.03783
69,0.000369
69,0.00123
69,0.001661
69,0.000369
69,0.07413
69,0.001415
69,0.008981
69,0.000062
69,0.000062
69,0.000062
69,0.000062
70,0.04614
70,0.003137
70,0.000062
70,0.001538
70,0.000123
70,0.000554
70,0.000062
70,0.00123
70,0.01833
70,0.000062
70,0.09393
70,0.000431
70,0.01538
70,0.9999
70,0.000246
70,0.000062
70,0.000123
70,0.0179
70,0.000062
70,0.04903
70,0.002338
70,0.000062
70,0.000369
70,0.000062
70,0.000062
70,0.000062
70,0.09959
70,0.000062
70,0.004798
70,0.000185
70,0.004245
70,0.000062
70,0.000308
70,0.000062
70,0.000062
70,0.000062
70,0.009166
70,0.000246
